rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"NOUN(ADP/case, DET/det, *, PRON/nmod)",0.0018071126144458566,0.0006722507604075905,0.010864165966028953,0.0047618643935998526,0.0011348618540382661,0.0011348618540382661,187,117,304,3.4693877551020407,2.1702838063439067,14723454.0,2.6428774342836205e-05,0.1353014744375746,True,True,human
"VERB(*, PRON/obj)",0.0019322935517962676,0.0008087085872868675,0.01136837908422065,0.00555397673205975,0.0011235849645094003,0.0011235849645094003,207,134,341,3.8404452690166977,2.485624188462252,14731314.5,3.548723340597254e-05,0.12558659623382437,True,True,human
"VERB(*, VERB/ccomp, PUNCT/punct)",0.0017862374219383796,0.0006647843917178496,0.01112894675211568,0.004629809952873106,0.00112145303022053,0.00112145303022053,181,123,304,3.358070500927644,2.28158041179744,14691601.0,0.00044011663046611454,0.1315771039103328,True,True,human
"ADV(CCONJ/cc, *)",0.0015977974267032667,0.000489865416177503,0.009519861457315051,0.004266089530571769,0.0011079320105257637,0.0011079320105257637,188,81,269,3.4879406307977736,1.5025041736227045,14820016.0,2.5271697325814628e-11,0.15019629393191664,True,True,human
"PUNCT(PUNCT/punct, *)",0.0011876467692058538,8.100588405251167e-05,0.008752948173314075,0.001986329408851371,0.0011066408851533422,0.0011066408851533422,118,11,129,2.189239332096475,0.20404377666481172,14817429.0,2.3865379016927834e-21,0.1743664965992231,True,True,human
"INTJ(*, PUNCT/punct)",0.0012379970991901286,0.00014354033622955198,0.009915578393649383,0.0025521294847865566,0.0010944567629605766,0.0010944567629605766,105,19,124,1.948051948051948,0.35243925060285664,14761032.0,7.0331931965443495e-15,0.151170325261956,True,True,human
"NOUN(ADP/case, DET/det, *, NOUN/nmod, NOUN/nmod)",0.004092512835037923,0.0030256631689946686,0.014460211377346054,0.008587858111560175,0.0010668496660432543,0.0010668496660432543,547,711,1258,10.148423005565864,13.18864774624374,14199991.0,0.0002626889058189965,0.08971000569351768,True,True,human
"VERB(PRON/nsubj:pass, AUX/aux:pass, *, NOUN/obl)",0.0011961617608840006,0.00014467243877054053,0.009679628023242633,0.0023258085575422497,0.00105148932211346,0.00105148932211346,102,24,126,1.8923933209647494,0.44518642181413465,14739905.0,2.2156458967892865e-12,0.1493733059345279,True,True,human
"NOUN(DET/det, *, NOUN/nmod, PUNCT/punct)",0.001153173651907716,0.00011154251522633336,0.01019531713174263,0.0020858961397318397,0.0010416311366813825,0.0010416311366813825,87,17,104,1.614100185528757,0.31534038211834536,14717899.0,4.686820872803335e-12,0.1415545514328585,True,True,human
"NOUN(ADP/case, DET/det, *, NOUN/nmod)",0.020701289035134685,0.019677016345584053,0.021811731729984348,0.01433866301893133,0.0010242726895506316,0.0010242726895506316,3609,4613,8222,66.95732838589981,85.56854015952513,13861709.0,3.237477962766468e-05,0.05549397216638458,True,True,human
"NOUN(*, VERB/acl:relcl)",0.0035730322444219235,0.002549948062437758,0.015163779659212066,0.008286639250052994,0.0010230841819841656,0.0010230841819841656,414,552,966,7.680890538033395,10.239287701725097,14225166.0,0.0001492187902301293,0.08372886605458585,True,True,human
"VERB(CCONJ/cc, *, VERB/xcomp)",0.0036831758173578384,0.0026837418454543176,0.013884321357253622,0.00829399225541714,0.0009994339719035209,0.0009994339719035209,475,591,1066,8.812615955473099,10.962715637173066,14295838.0,0.005386431161814419,0.08739358394969886,True,True,human
*(ADJ),0.009224297515685376,0.008225741575232983,0.017449191705447495,0.011796395053461504,0.000998555940452393,0.000998555940452393,1601,2295,3896,29.703153988868273,42.57095158597663,13537483.0,9.76670227144152e-13,0.06704668688810211,True,True,human
